"NomAnaph","It  makes  me  feel  as  if  a  goose  were  walking  over  my  grave. ","1","14","1","0","3","false","ABS","ABS","ABS","ABS","VBZ","PRP","VB","IN","false","false","0","false","true","false","false","0","5","false","nsubj","false","true"
"ClauseAnaph","She  jumped  up  promptly,  and  something  in  her  manner  reminded  me  that  her  position  was  a  dependent  one,  and  that  Mrs.  Inglethorp,  kind  as  she  might  be  in  the  main,  did  not  allow  her  to  forget  it. ","41","42","5","11","0","false","VB","TO","PRP","VB","ABS","ABS","ABS","ABS","false","false","0","true","false","false","false","0","0","false","obj","false","false"
"NomAnaph","Well,  don't  let  him  have  too  much  of  it. ","11","12","2","3","0","false","IN","JJ","RB","VB","ABS","ABS","ABS","ABS","false","false","0","false","false","false","false","0","0","false","nmod:of","false","false"
"ClauseAnaph","I  went  on,  'I'm  going  to  warn  you,  whether  you  like  it  or  not. ","16","19","4","5","0","false","IN","PRP","IN",",","CC","RB","ABS","ABS","false","false","0","false","false","false","false","0","0","false","dep","false","false"
"NomAnaph","I  brushed  it  aside. ","3","5","1","2","0","false","VBD","PRP","ABS","ABS","RB","ABS","ABS","ABS","false","false","0","true","false","false","false","0","0","false","obj","false","false"
"NomAnaph","Yes,  it's  a  fine  property. ","3","8","2","0","0","false",",","UH","ABS","ABS","VBZ","DT","JJ","NN","false","false","1","false","true","false","false","0","0","false","nsubj","false","false"
"NomAnaph","We  were  all  busy  during  the  morning  arranging  and  decorating  the  Hall  in  the  village  where  it  was  to  take  place. ","17","22","1","6","0","false","WRB","NN","DT","IN","VBD","TO","VB","NN","false","false","0","false","true","false","false","3","0","false","nsubj","false","false"
"NomAnaph","Cynthia  took  the  bottle  and  examined  it  with  the  severity  of  a  judge. ","7","14","1","3","1","false","VBD","CC","NN","DT","IN","DT","NN","IN","false","true","0","true","false","false","false","0","2","false","obj","false","false"
"ClauseAnaph","So  now  it  can't  be  done  until  tomorrow,  finished  Cynthia. ","3","13","2","1","2","false","RB","RB","ABS","ABS","MD","RB","VB","VBN","false","false","0","false","false","false","false","0","6","false","nsubj:pass","false","false"
"ClauseAnaph","Well,  said  Cynthia  graciously,  we  are  very  busy,  but  if  we  have  time  it  shall  be  done. ","17","21","4","5","0","false","NN","VBP","PRP","IN","MD","VB","VBN","ABS","false","false","0","false","false","false","false","0","0","false","nsubj:pass","false","false"
"NomAnaph","The  little  nurse  withdrew,  and  Cynthia  promptly  took  a  jar  from  the  shelf,  refilled  the  bottle,  and  placed  it  on  the  table  outside  the  door. ","22","29","4","8","0","false","VBD","CC",",","NN","IN","DT","NN","IN","false","true","0","true","false","false","false","0","2","false","obj","false","false"
"NomAnaph","His  head  was  exactly  the  shape  of  an  egg,  and  he  always  perched  it  a  little  on  one  side. ","15","21","2","7","0","false","VBD","RB","PRP","CC","DT","JJ","IN","CD","false","false","1","true","false","false","false","0","4","false","obj","false","false"
"NomAnaph","Mary  Cavendish  was  saying  in  the  voice  of  a  woman  desperately  controlling  herself:  Then  you  won't  show  it  to  me? ","20","23","2","7","0","false","VB","RB","MD","PRP","IN","PRP","ABS","ABS","false","true","0","true","false","false","false","0","2","false","obj","false","false"
"NomAnaph","Then  show  it  to  me. ","3","6","1","1","0","false","VB","RB","ABS","ABS","IN","PRP","ABS","ABS","false","true","0","true","false","false","false","0","2","false","obj","false","false"
"NomAnaph","I  tell  you  it  is  not  what  you  imagine. ","4","10","1","3","1","false","PRP","VBP","PRP","ABS","VBZ","RB","WP","PRP","false","false","0","false","true","false","false","0","0","false","nsubj","false","false"
"NomAnaph","It  does  not  concern  you  in  the  least. ","1","9","1","0","3","false","ABS","ABS","ABS","ABS","VBZ","RB","NN","PRP","false","false","1","false","true","false","true","0","6","false","nsubj","false","false"
"NomAnaph","I  will  pour  it  out. ","4","6","1","2","0","false","VB","MD","PRP","ABS","RP","ABS","ABS","ABS","false","false","0","true","false","false","false","0","0","false","obj","false","false"
"NomAnaph","I  will  take  it  to  Emily. ","4","7","1","2","0","false","VB","MD","PRP","ABS","IN","NNP","ABS","ABS","false","true","0","true","false","false","false","0","2","false","obj","false","false"
"NomAnaph","He  poured  it  out,  and  went  out  of  the  room  carrying  it  carefully. ","3","15","2","2","2","false","VBD","PRP","ABS","ABS","RP",",","CC","VBD","false","false","0","true","false","false","false","0","7","false","obj","false","true"
"NomAnaph","He  poured  it  out,  and  went  out  of  the  room  carrying  it  carefully. ","13","15","2","4","0","false","VBG","NN","DT","IN","RB","ABS","ABS","ABS","false","false","0","true","false","false","false","0","0","false","obj","false","false"
"NomAnaph","He  laughed  rather  ruefully,  as  he  described  how  he  had  discovered  a  very  rare  species  of  fern  in  an  inaccessible  place,  and  in  his  efforts  to  obtain  it  had  lost  his  footing,  and  slipped  ignominiously  into  a  neighbouring  pond. ","30","43","4","8","0","false","VB","TO","NNS","PRP$","VBD","VBN","PRP$","NN","false","false","0","true","true","false","false","0","10","false","obj","false","false"
"NomAnaph","It  was  obviously  locked  or  bolted  on  the  inside. ","1","10","1","0","1","false","ABS","ABS","ABS","ABS","VBD","RB","VBN","CC","false","false","0","false","true","false","false","0","7","false","nsubj:pass","false","false"
"NomAnaph","It's  never  been  undone. ","1","6","1","0","0","false","ABS","ABS","ABS","ABS","VBZ","RB","VBN","VBN","false","false","0","false","true","false","false","0","0","false","nsubj:pass","false","false"
"NomAnaph","The  framework  of  the  door  was  solid,  and  for  a  long  time  it  resisted  our  efforts,  but  at  last  we  felt  it  give  beneath  our  weight,  and  finally,  with  a  resounding  crash,  it  was  burst  open. ","14","42","6","5","5","false","NN","JJ","DT","IN","VBD","PRP$","NNS",",","false","false","3","false","true","false","true","0","7","true","nsubj","false","false"
"NomAnaph","The  framework  of  the  door  was  solid,  and  for  a  long  time  it  resisted  our  efforts,  but  at  last  we  felt  it  give  beneath  our  weight,  and  finally,  with  a  resounding  crash,  it  was  burst  open. ","24","42","6","8","1","false","VBD","PRP","JJ","IN","VB","IN","PRP$","NN","false","false","2","true","true","false","false","0","3","false","nsubj","false","true"
"NomAnaph","The  framework  of  the  door  was  solid,  and  for  a  long  time  it  resisted  our  efforts,  but  at  last  we  felt  it  give  beneath  our  weight,  and  finally,  with  a  resounding  crash,  it  was  burst  open. ","38","42","6","10","0","false",",","NN","JJ","DT","VBD","VBN","JJ","ABS","false","false","1","false","true","false","false","0","0","false","nsubj","false","false"
"NomAnaph","We  propose  that  it  should  take  place  tomorrow  night...or  rather  tonight. ","4","14","2","2","1","false","IN","VBP","PRP","ABS","MD","VB","NN","NN","false","false","0","false","false","false","false","0","0","false","nsubj","false","true"
"NomAnaph","Wilkins  hadn't  an  idea  of  such  a  thing,  until  Bauerstein  put  it  into  his  head. ","14","18","2","6","0","false","VBD","NNP","IN",",","IN","PRP$","NN","ABS","false","true","0","true","false","false","false","0","2","false","obj","false","false"
"NomAnaph","I  spent  it  in  ransacking  the  library  until  I  discovered  a  medical  book  which  gave  a  description  of  strychnine  poisoning. ","3","21","1","2","5","false","VBD","PRP","ABS","ABS","IN","VBG","DT","NN","false","true","1","true","false","false","true","0","2","true","obj","false","false"
"NomAnaph","And  that  little  curious  fact,  that  possibly  paltry  little  detail  that  will  not  tally,  we  put  it  here! ","19","21","3","5","0","false","VBD","PRP",",","NN","RB","ABS","ABS","ABS","false","false","0","true","false","false","false","0","0","false","obj","false","false"
"NomAnaph","He  was  carefully  engaged  in  brushing  his  coat  before  putting  it  on,  and  seemed  wholly  engrossed  in  the  task. ","11","21","2","3","1","false","VBG","IN","NN","PRP$","IN",",","CC","VBD","false","true","0","true","false","false","false","0","2","false","obj","false","false"
"ClauseAnaph","She  was  obviously  upset,  and  it  had  taken  her  appetite  away. ","7","13","2","2","0","false","CC",",","JJ","RB","VBD","VBN","PRP$","NN","false","false","0","false","true","false","false","0","0","false","nsubj","false","false"
"NomAnaph","Therefore  she  drank  it  between  then  and  half-past  eight...certainly  not  much  later. ","4","17","1","2","0","false","VBD","PRP","RB","ABS","IN","RB","CC","RB","false","true","2","true","false","false","false","0","2","false","obj","false","false"
"NomAnaph","In  the  meantime,  remember  it. ","6","7","2","2","0","false","VB",",","NN","DT","ABS","ABS","ABS","ABS","false","false","0","true","false","false","false","0","0","false","obj","false","false"
"NomAnaph","He  retrieved  it,  and  buried  it  neatly. ","3","9","2","2","1","false","VBD","PRP","ABS","ABS",",","CC","VBD","PRP","false","false","0","true","false","false","false","0","0","false","obj","false","true"
"NomAnaph","He  retrieved  it,  and  buried  it  neatly. ","7","9","2","3","0","false","VBD","CC",",","PRP","RB","ABS","ABS","ABS","false","false","0","true","false","false","false","0","0","false","obj","false","false"
"NomAnaph","He  did  so,  on  the  round  table  by  the  window,  but  it  was  an  ill-advised  proceeding;  for,  the  top  of  it  being  loose,  it  tilted  up,  and  precipitated  the  despatch-case  on  the  floor. ","14","44","7","4","5","false","CC",",","NN","DT","VBD","DT","JJ","HYPH","false","false","2","false","true","false","false","0","9","false","nsubj","false","false"
"NomAnaph","He  did  so,  on  the  round  table  by  the  window,  but  it  was  an  ill-advised  proceeding;  for,  the  top  of  it  being  loose,  it  tilted  up,  and  precipitated  the  despatch-case  on  the  floor. ","27","44","7","8","1","false","IN","NN","DT",",","VBG","JJ",",","PRP","true","false","1","false","true","false","false","0","15","false","nsubj","false","false"
"NomAnaph","He  did  so,  on  the  round  table  by  the  window,  but  it  was  an  ill-advised  proceeding;  for,  the  top  of  it  being  loose,  it  tilted  up,  and  precipitated  the  despatch-case  on  the  floor. ","31","44","7","9","0","false",",","JJ","VBG","PRP","VBD","RP",",","CC","false","false","0","false","true","false","false","0","11","false","nsubj","false","false"
"NomAnaph","He  took  out  the  key  from  the  lock,  and  passed  it  to  me  to  inspect. ","12","17","2","5","0","false","VBD","CC",",","NN","IN","PRP","TO","VB","false","true","0","true","false","false","false","4","2","false","obj","false","true"
"NomAnaph","It  was  an  ordinary  key  of  the  Yale  type,  with  a  bit  of  twisted  wire  through  the  handle. ","1","20","2","0","5","false","ABS","ABS","ABS","ABS","VBD","DT","JJ","NN","false","false","2","false","true","false","true","0","6","true","nsubj","false","false"
"NomAnaph","However,  he  went  to  the  length  of  unbolting  it,  and  opening  and  shutting  it  several  times;  this  he  did  with  the  utmost  precaution  against  making  any  noise. ","10","31","4","4","4","false","VBG","IN","NN","DT",",","CC","NN","CC","false","false","2","true","false","false","true","0","14","true","obj","false","false"
"NomAnaph","However,  he  went  to  the  length  of  unbolting  it,  and  opening  and  shutting  it  several  times;  this  he  did  with  the  utmost  precaution  against  making  any  noise. ","16","31","4","6","1","false","VBG","CC","NN","CC","JJ","NNS",":","DT","false","false","2","true","false","true","false","0","8","false","obj","false","false"
"NomAnaph","He  examined  it  carefully,  and  then,  nimbly  whipping  out  a  pair  of  small  forceps  from  his  case,  he  drew  out  some  minute  particle  which  he  carefully  sealed  up  in  a  tiny  envelope. ","3","36","4","2","7","false","VBD","PRP","ABS","ABS","RB",",","CC","RB","false","false","2","true","false","false","true","0","12","true","obj","false","false"
"NomAnaph","A  small  quantity  of  a  dark  fluid  remained  in  the  saucepan,  and  an  empty  cup  and  saucer  that  had  been  drunk  out  of  stood  near  it. ","27","28","2","5","0","false","IN","VBD","IN","IN","ABS","ABS","ABS","ABS","false","false","0","false","false","false","false","0","0","false","obl:near","false","false"
"NomAnaph","Poirot  delicately  dipped  his  finger  into  liquid,  and  tasted  it  gingerly. ","11","13","2","4","0","false","VBD","CC",",","NN","RB","ABS","ABS","ABS","false","false","0","true","false","false","false","0","0","false","obj","false","false"
"NomAnaph","Mon  ami,  he  said,  turning  to  me,  somebody  stepped  on  that  cup,  grinding  it  to  powder,  and  the  reason  they  did  so  was  either  because  it  contained  strychnine  or...which  is  far  more  serious...because  it  did  not  contain  strychnine! ","18","48","8","8","4","false","VBG",",","NN","DT","IN","NN",",","CC","false","true","1","true","false","false","false","0","2","false","nsubj","false","false"
"NomAnaph","Mon  ami,  he  said,  turning  to  me,  somebody  stepped  on  that  cup,  grinding  it  to  powder,  and  the  reason  they  did  so  was  either  because  it  contained  strychnine  or...which  is  far  more  serious...because  it  did  not  contain  strychnine! ","31","48","8","11","2","false","IN","CC","VBD","RB","VBD","NN","CC",":","false","false","1","false","true","false","false","0","12","false","nsubj","false","false"
"NomAnaph","Mon  ami,  he  said,  turning  to  me,  somebody  stepped  on  that  cup,  grinding  it  to  powder,  and  the  reason  they  did  so  was  either  because  it  contained  strychnine  or...which  is  far  more  serious...because  it  did  not  contain  strychnine! ","43","48","8","13","0","false","IN",":","JJ","RBR","VBD","RB","VB","NN","false","false","0","false","true","false","false","0","0","false","nsubj","false","false"
"NomAnaph","It  fitted,  and  he  opened  the  box,  but  after  a  moment's  hesitation,  closed  and  relocked  it,  and  slipped  the  bunch  of  keys,  as  well  as  the  key  that  had  originally  stood  in  the  lock,  into  his  own  pocket. ","1","46","7","0","9","false","ABS","ABS","ABS","ABS","VBD",",","CC","PRP","false","false","1","false","true","false","true","0","11","true","nsubj","false","false"
"NomAnaph","It  fitted,  and  he  opened  the  box,  but  after  a  moment's  hesitation,  closed  and  relocked  it,  and  slipped  the  bunch  of  keys,  as  well  as  the  key  that  had  originally  stood  in  the  lock,  into  his  own  pocket. ","20","46","7","7","3","false","VBD","CC","VBD",",",",","CC","VBD","DT","false","false","1","true","false","false","true","0","7","true","obj","false","true"
"ClauseAnaph","But  it  should  be  done...at  once! ","2","9","2","0","0","false","ABS","ABS","ABS","ABS","MD","VB","VBN",":","false","false","0","false","false","false","false","0","6","false","nsubj:pass","false","false"
"NomAnaph","He  went  down  on  his  knees,  examining  it  minutely...even  going  so  far  as  to  smell  it. ","9","20","3","3","2","false","VBG",",","NNS","PRP$","RB",":","RB","VBG","false","false","0","true","false","false","false","0","8","false","obj","false","true"
"NomAnaph","He  went  down  on  his  knees,  examining  it  minutely...even  going  so  far  as  to  smell  it. ","19","20","3","5","0","false","NN","IN","IN","RB","ABS","ABS","ABS","ABS","false","false","0","false","false","false","false","0","0","false","obj","false","false"
"NomAnaph","Finally,  he  poured  a  few  drops  of  the  cocoa  into  a  test  tube,  sealing  it  up  carefully. ","17","20","3","5","0","false","VBG",",","NN","NN","RP","RB","ABS","ABS","false","false","0","true","false","false","false","0","0","false","obj","false","false"
"NomAnaph","No,  for  it  is  still  perceptibly  damp  and  smells  of  coffee. ","4","13","2","1","1","false","IN",",","UH","ABS","VBZ","RB","RB","JJ","false","false","1","false","true","false","false","0","8","false","obl:for","false","false"
"NomAnaph","It  may  turn  out  to  be  a  piece  of  one  of  Mrs.  Inglethorp's  own  dresses,  and  quite  unimportant. ","1","21","2","0","4","false","ABS","ABS","ABS","ABS","MD","VB","RP","TO","false","false","2","false","false","false","true","5","9","true","nsubj","false","false"
"NomAnaph","It  must  have  been  done  since  yesterday,  otherwise  a  good  housemaid  would  have  at  once  removed  it  with  blotting-paper  and  a  hot  iron. ","1","27","2","0","5","false","ABS","ABS","ABS","ABS","MD","VB","VBN","VBN","false","false","2","false","false","false","true","0","6","true","nsubj:pass","false","false"
"NomAnaph","It  must  have  been  done  since  yesterday,  otherwise  a  good  housemaid  would  have  at  once  removed  it  with  blotting-paper  and  a  hot  iron. ","18","27","2","6","0","true","VBN","RB","IN","VB","IN","NN","HYPH","NN","false","true","1","true","false","false","false","0","2","false","obj","false","false"
"NomAnaph","I  suppose  it  is  the  sample  of  cocoa. ","3","9","1","2","1","false","VBP","PRP","ABS","ABS","VBZ","DT","NN","IN","false","false","0","true","true","false","false","0","5","false","nsubj","false","false"
"NomAnaph","The  fire  burns...and  it  destroys. ","6","8","2","2","0","false","CC",",","VBZ","NN","VBZ","ABS","ABS","ABS","false","false","0","false","true","false","false","0","0","false","nsubj","false","false"
"NomAnaph","I  relinquished  the  piece  of  paper,  and  watched  him  put  it  away  in  his  case,  with  the  same  methodical  care  that  he  bestowed  on  everything. ","12","28","3","6","2","false","VB","PRP","VBD","CC","RB","IN","PRP$","NN","false","false","2","true","false","false","false","0","3","false","obj","false","false"
"NomAnaph","We  went  out  through  that  door,  locking  both  it  and  that  of  Mrs.  Inglethorp's  room  as  before. ","10","20","2","4","0","false","CC","VBG",",","NN","CC","DT","IN","NNP","false","false","0","false","false","false","false","0","4","false","obj","false","false"
"NomAnaph","It  has  been  recently  done;  is  it  not  so? ","1","11","2","0","1","false","ABS","ABS","ABS","ABS","VBZ","VBN","RB","VBN","false","false","0","false","true","false","false","0","0","false","nsubj:pass","false","false"
"NomAnaph","It  has  been  recently  done;  is  it  not  so? ","8","11","2","2","0","false","VBZ",":","VBN","RB","RB","RB","ABS","ABS","false","false","0","true","false","false","false","0","0","false","nsubj","false","false"
"NomAnaph","I  don't  know  if  it  was  a  letter,  or  just  a  piece  of  paper,  but  it  had  writing  on  it,  and  she  kept  staring  at  it,  almost  as  if  she  couldn't  believe  what  was  written  there. ","6","43","5","2","7","false","IN","VB","RB","VBP","VBD","DT","NN",",","false","false","0","false","true","false","false","0","10","false","obl:at","false","false"
"NomAnaph","I  don't  know  if  it  was  a  letter,  or  just  a  piece  of  paper,  but  it  had  writing  on  it,  and  she  kept  staring  at  it,  almost  as  if  she  couldn't  believe  what  was  written  there. ","19","43","5","8","2","false","CC",",","NN","IN","VBD","VBG","IN","PRP","false","false","0","false","true","false","false","0","4","false","obl:at","false","false"
"NomAnaph","I  don't  know  if  it  was  a  letter,  or  just  a  piece  of  paper,  but  it  had  writing  on  it,  and  she  kept  staring  at  it,  almost  as  if  she  couldn't  believe  what  was  written  there. ","23","43","5","9","0","false","IN","VBG","VBD","PRP",",","CC","PRP","VBD","false","false","0","false","false","false","false","0","7","false","obl:at","false","true"
"NomAnaph","I  don't  know  if  it  was  a  letter,  or  just  a  piece  of  paper,  but  it  had  writing  on  it,  and  she  kept  staring  at  it,  almost  as  if  she  couldn't  believe  what  was  written  there. ","30","43","5","10","0","false","IN","VBG","VBD","PRP",",","RB","IN","IN","false","false","0","false","false","false","false","0","4","false","obl:at","false","true"
"NomAnaph","She  still  had  the  letter,  or  whatever  it  was,  in  her  hand? ","9","15","3","3","0","false","WP","CC",",","NN","VBD",",","IN","PRP$","false","false","0","false","true","false","false","0","4","false","nsubj","false","false"
"NomAnaph","What  would  she  be  likely  to  do  with  it  afterwards? ","9","11","1","2","0","false","IN","VB","TO","JJ","RB","ABS","ABS","ABS","false","false","0","false","false","false","false","0","0","false","obl:with","false","false"
"NomAnaph","Well,  I  don't  know,  sir,  I  expect  she  would  lock  it  up  in  that  purple  case  of  hers. ","15","23","4","5","0","false","VB","MD","PRP","VBP","RP","IN","DT","JJ","false","false","1","true","false","false","false","0","3","false","obj","false","false"
"NomAnaph","She  brought  it  down  with  her  every  morning,  and  took  it  up  every  night. ","3","16","2","2","2","false","VBD","PRP","ABS","ABS","RP","IN","PRP$","DT","false","false","0","true","false","false","false","0","3","false","obj","false","true"
"NomAnaph","She  brought  it  down  with  her  every  morning,  and  took  it  up  every  night. ","12","16","2","4","0","false","VBD","CC",",","NN","RP","DT","NN","ABS","false","false","0","true","false","false","false","0","0","false","obj","false","false"
"NomAnaph","She  missed  it  yesterday  at  lunch-time,  sir,  and  told  me  to  look  carefully  for  it. ","3","20","3","2","3","false","VBD","PRP","ABS","ABS","NN","IN","NN","HYPH","false","false","0","true","false","false","false","13","3","false","obj","false","true"
"NomAnaph","She  missed  it  yesterday  at  lunch-time,  sir,  and  told  me  to  look  carefully  for  it. ","19","20","3","5","0","false","IN","RB","VB","TO","ABS","ABS","ABS","ABS","false","false","0","false","false","false","false","0","0","false","obj","false","false"
"NomAnaph","She  was  very  much  put  out  about  it. ","8","9","1","2","0","false","IN","RP","VBN","RB","ABS","ABS","ABS","ABS","false","false","0","false","false","false","false","0","0","false","obl:about","false","false"
"NomAnaph","That's  it,  sir,  right  enough. ","3","9","3","1","0","false","VBZ","DT","ABS","ABS",",","NN",",","RB","false","false","0","true","false","false","false","0","0","false","root","false","false"
"NomAnaph","I  looked  everywhere  for  it. ","5","6","1","2","0","false","IN","RB","VBD","PRP","ABS","ABS","ABS","ABS","false","false","0","false","false","false","false","0","0","false","obl:for","false","false"
"NomAnaph","Ah,  but  you  see  it  was  not  in  the  same  place  yesterday  as  it  was  today. ","6","18","2","2","1","false","VBP","PRP","CC",",","VBD","RB","IN","DT","false","false","1","true","true","false","false","0","4","false","nsubj","false","false"
"NomAnaph","Ah,  but  you  see  it  was  not  in  the  same  place  yesterday  as  it  was  today. ","15","18","2","4","0","false","IN","NN","NN","JJ","VBD","NN","ABS","ABS","false","false","0","false","true","false","false","0","0","false","nsubj","false","false"
"NomAnaph","Five,  we  had,  before  the  war,  when  it  was  kept  as  a  gentleman's  place  should  be. ","11","21","4","4","0","false","WRB",",","NN","DT","VBD","VBN","IN","DT","false","false","0","false","true","false","false","0","4","false","nsubj:pass","false","false"
"NomAnaph","I  wish  you  could  have  seen  it  then,  sir. ","7","11","2","4","0","false","VBN","VB","MD","PRP","RB",",","NN","ABS","false","false","0","true","false","false","false","0","0","false","obj","false","false"
"NomAnaph","A  fair  sight  it  was. ","4","6","1","2","0","false","NN","JJ","DT","ABS","VBD","ABS","ABS","ABS","false","false","0","false","true","false","false","0","0","false","nsubj","false","false"
"NomAnaph","It  was  Number  Six  of  my  catalogue. ","1","8","1","0","2","false","ABS","ABS","ABS","ABS","VBD","NNP","NNP","IN","false","false","0","false","true","false","false","0","5","false","nsubj","false","false"
"NomAnaph","But  I  suppose,  as  the  last  powder  was  taken  two  days  ago,  it  is  not  of  much  importance? ","15","21","3","5","0","true",",","RB","NNS","CD","VBZ","RB","IN","JJ","false","false","1","false","true","false","false","0","4","false","nsubj","false","false"
"NomAnaph","I  examined  it  closely. ","3","5","1","2","0","false","VBD","PRP","ABS","ABS","RB","ABS","ABS","ABS","false","false","0","true","false","false","false","0","0","false","obj","false","false"
"NomAnaph","It  does  not  matter,  said  Poirot,  not  betraying  any  sign  of  disappointment. ","1","15","3","0","3","false","ABS","ABS","ABS","ABS","VBZ","RB","VB",",","false","false","0","false","true","false","false","0","13","false","nsubj","false","false"
"NomAnaph","Yes,  sir,  it  was  put  in  her  room  every  evening,  and  she  warmed  it  up  in  the  night...whenever  she  fancied  it. ","5","27","5","2","6","false",",","NN",",","UH","VBD","VBN","IN","PRP$","false","false","0","false","true","false","false","0","4","false","obj","false","false"
"NomAnaph","Yes,  sir,  it  was  put  in  her  room  every  evening,  and  she  warmed  it  up  in  the  night...whenever  she  fancied  it. ","17","27","5","6","1","false","VBD","PRP","CC",",","RP","IN","DT","NN","false","false","0","true","false","false","false","0","3","false","obj","false","false"
"NomAnaph","Yes,  sir,  it  was  put  in  her  room  every  evening,  and  she  warmed  it  up  in  the  night...whenever  she  fancied  it. ","26","27","5","8","0","false","VBD","PRP","WRB",",","ABS","ABS","ABS","ABS","false","false","0","true","false","false","false","0","0","false","obj","false","false"
"NomAnaph","What  was  it? ","3","4","1","1","0","false","VBD","WP","ABS","ABS","ABS","ABS","ABS","ABS","false","false","0","true","false","false","false","0","0","false","nsubj","false","false"
"NomAnaph","Who  took  it  to  her  room? ","3","7","1","1","0","false","VBD","WP","ABS","ABS","IN","PRP$","NN","ABS","false","true","0","true","false","false","false","0","2","false","obj","false","false"
"NomAnaph","Did  you  bring  it  straight  up  from  the  kitchen  then? ","4","11","1","2","1","false","VB","PRP","VBD","ABS","RB","RB","IN","DT","false","false","0","true","false","false","false","0","4","false","obj","false","false"
"NomAnaph","No,  sir,  you  see  there's  not  much  room  on  the  gas  stove,  so  Cook  used  to  make  it  early,  before  putting  the  vegetables  on  for  supper. ","22","32","5","6","1","false","VB","TO","VBN","VB","RB",",","IN","VBG","false","false","0","true","false","false","false","0","4","false","obj","false","true"
"NomAnaph","Then  I  used  to  bring  it  up,  and  put  it  on  the  table  by  the  swing  door,  and  take  it  into  her  room  later. ","6","27","3","2","4","false","VB","TO","VBD","PRP","RP",",","CC","VBD","false","false","0","true","false","false","false","0","7","false","obj","false","true"
"NomAnaph","Then  I  used  to  bring  it  up,  and  put  it  on  the  table  by  the  swing  door,  and  take  it  into  her  room  later. ","11","27","3","4","2","false","VBD","CC",",","RP","IN","DT","NN","IN","false","true","0","true","false","false","false","0","2","false","obj","false","true"
